Ciclo;CRS;Município;Código do IBGE;Ano;Número da armadilha;Ovos;Link;Latitude;Longitude;Resultado;Semana;Lat_lng
Março;;Montes Claros;3143302;2024;50;351;Montes Claros_50;-16,68699;-43,82520;Positiva;9;-16.68699,-43.82520
Março;;Montes Claros;3143302;2024;50;437;Montes Claros_50;-16,68699;-43,82520;Positiva;11;-16.68699,-43.82520
Março;;Montes Claros;3143302;2024;50;352;Montes Claros_50;-16,68699;-43,82520;Positiva;13;-16.68699,-43.82520
Março;;Montes Claros;3143302;2024;51;112;Montes Claros_51;-16,68764;-43,81956;Positiva;9;-16.68764,-43.81956
Março;;Montes Claros;3143302;2024;51;94;Montes Claros_51;-16,68764;-43,81956;Positiva;11;-16.68764,-43.81956
Março;;Montes Claros;3143302;2024;51;22;Montes Claros_51;-16,68764;-43,81956;Positiva;13;-16.68764,-43.81956
Março;;Montes Claros;3143302;2024;52;0;Montes Claros_52;-16,69079;-43,87922;Negativa;9;-16.69079,-43.87922
Março;;Montes Claros;3143302;2024;52;1;Montes Claros_52;-16,69079;-43,87922;Positiva;11;-16.69079,-43.87922
Março;;Montes Claros;3143302;2024;52;0;Montes Claros_52;-16,69079;-43,87922;Negativa;13;-16.69079,-43.87922
Março;;Montes Claros;3143302;2024;53;0;Montes Claros_53;-16,69033;-43,87639;Negativa;9;-16.69033,-43.87639
Março;;Montes Claros;3143302;2024;53;0;Montes Claros_53;-16,69033;-43,87639;Negativa;11;-16.69033,-43.87639
Março;;Montes Claros;3143302;2024;53;0;Montes Claros_53;-16,69033;-43,87639;Negativa;13;-16.69033,-43.87639
Março;;Montes Claros;3143302;2024;54;64;Montes Claros_54;-16,68921;-43,87386;Positiva;9;-16.68921,-43.87386
Março;;Montes Claros;3143302;2024;54;19;Montes Claros_54;-16,68921;-43,87386;Positiva;11;-16.68921,-43.87386
Março;;Montes Claros;3143302;2024;54;9;Montes Claros_54;-16,68921;-43,87386;Positiva;13;-16.68921,-43.87386
Março;;Montes Claros;3143302;2024;55;0;Montes Claros_55;-16,69112;-43,85093;Negativa;9;-16.69112,-43.85093
Março;;Montes Claros;3143302;2024;55;0;Montes Claros_55;-16,69112;-43,85093;Negativa;11;-16.69112,-43.85093
Março;;Montes Claros;3143302;2024;55;14;Montes Claros_55;-16,69112;-43,85093;Positiva;13;-16.69112,-43.85093
Março;;Montes Claros;3143302;2024;56;301;Montes Claros_56;-16,69087;-43,84298;Positiva;9;-16.69087,-43.84298
Março;;Montes Claros;3143302;2024;56;377;Montes Claros_56;-16,69087;-43,84298;Positiva;11;-16.69087,-43.84298
Março;;Montes Claros;3143302;2024;56;233;Montes Claros_56;-16,69087;-43,84298;Positiva;13;-16.69087,-43.84298
Março;;Montes Claros;3143302;2024;57;112;Montes Claros_57;-16,69102;-43,83948;Positiva;9;-16.69102,-43.83948
Março;;Montes Claros;3143302;2024;57;151;Montes Claros_57;-16,69102;-43,83948;Positiva;11;-16.69102,-43.83948
Março;;Montes Claros;3143302;2024;57;104;Montes Claros_57;-16,69102;-43,83948;Positiva;13;-16.69102,-43.83948
Março;;Montes Claros;3143302;2024;58;150;Montes Claros_58;-16,69035;-43,83631;Positiva;9;-16.69035,-43.83631
Março;;Montes Claros;3143302;2024;58;30;Montes Claros_58;-16,69035;-43,83631;Positiva;11;-16.69035,-43.83631
Março;;Montes Claros;3143302;2024;58;63;Montes Claros_58;-16,69035;-43,83631;Positiva;13;-16.69035,-43.83631
Março;;Montes Claros;3143302;2024;59;13;Montes Claros_59;-16,69069;-43,83068;Positiva;9;-16.69069,-43.83068
Março;;Montes Claros;3143302;2024;59;59;Montes Claros_59;-16,69069;-43,83068;Positiva;11;-16.69069,-43.83068
Março;;Montes Claros;3143302;2024;59;18;Montes Claros_59;-16,69069;-43,83068;Positiva;13;-16.69069,-43.83068
Março;;Montes Claros;3143302;2024;60;53;Montes Claros_60;-16,69051;-43,82717;Positiva;9;-16.69051,-43.82717
Março;;Montes Claros;3143302;2024;60;138;Montes Claros_60;-16,69051;-43,82717;Positiva;11;-16.69051,-43.82717
Março;;Montes Claros;3143302;2024;60;39;Montes Claros_60;-16,69051;-43,82717;Positiva;13;-16.69051,-43.82717
Março;;Montes Claros;3143302;2024;61;16;Montes Claros_61;-16,68984;-43,81985;Positiva;9;-16.68984,-43.81985
Março;;Montes Claros;3143302;2024;61;291;Montes Claros_61;-16,68984;-43,81985;Positiva;11;-16.68984,-43.81985
Março;;Montes Claros;3143302;2024;61;115;Montes Claros_61;-16,68984;-43,81985;Positiva;13;-16.68984,-43.81985
Março;;Montes Claros;3143302;2024;62;0;Montes Claros_62;-16,69319;-43,87924;Negativa;9;-16.69319,-43.87924
Março;;Montes Claros;3143302;2024;62;0;Montes Claros_62;-16,69319;-43,87924;Negativa;11;-16.69319,-43.87924
Março;;Montes Claros;3143302;2024;62;0;Montes Claros_62;-16,69319;-43,87924;Negativa;13;-16.69319,-43.87924
Março;;Montes Claros;3143302;2024;63;0;Montes Claros_63;-16,69354;-43,87623;Negativa;9;-16.69354,-43.87623
Março;;Montes Claros;3143302;2024;63;1;Montes Claros_63;-16,69354;-43,87623;Positiva;11;-16.69354,-43.87623
Março;;Montes Claros;3143302;2024;63;0;Montes Claros_63;-16,69354;-43,87623;Negativa;13;-16.69354,-43.87623
Março;;Montes Claros;3143302;2024;64;89;Montes Claros_64;-16,69357;-43,87315;Positiva;9;-16.69357,-43.87315
Março;;Montes Claros;3143302;2024;64;114;Montes Claros_64;-16,69357;-43,87315;Positiva;11;-16.69357,-43.87315
